name,density,format,feat_size,num_parts,autotune_max_bucket,cost_model_max_bucket
bibd_81_2,0.00030864197530864197,CELL,32,1,1,1.0
bibd_81_2,0.00030864197530864197,CELL,64,1,1,1.0
bibd_81_2,0.00030864197530864197,CELL,128,1,2,1.0
bibd_81_2,0.00030864197530864197,CELL,256,1,8,1.0
bibd_81_2,0.00030864197530864197,CELL,512,1,2,1.0
olm100,0.0396,CELL,32,1,2,8.0
olm100,0.0396,CELL,64,1,2,8.0
olm100,0.0396,CELL,128,1,1,8.0
olm100,0.0396,CELL,256,1,1,8.0
olm100,0.0396,CELL,512,1,2,8.0
tmt_unsym,5.44252865443399e-06,CELL,32,1,16,8.0
tmt_unsym,5.44252865443399e-06,CELL,64,1,8,8.0
tmt_unsym,5.44252865443399e-06,CELL,128,1,8,8.0
tmt_unsym,5.44252865443399e-06,CELL,256,1,8,8.0
tmt_unsym,5.44252865443399e-06,CELL,512,1,8,8.0
cegb2802,0.035327320497595016,CELL,32,4,16,112.0
cegb2802,0.035327320497595016,CELL,64,2,32,128.0
cegb2802,0.035327320497595016,CELL,128,2,32,128.0
cegb2802,0.035327320497595016,CELL,256,2,32,128.0
cegb2802,0.035327320497595016,CELL,512,2,32,128.0
TSOPF_FS_b300_c2,0.0027162100795701115,CELL,32,1,64,256.0
TSOPF_FS_b300_c2,0.0027162100795701115,CELL,64,1,64,256.0
TSOPF_FS_b300_c2,0.0027162100795701115,CELL,128,1,64,256.0
TSOPF_FS_b300_c2,0.0027162100795701115,CELL,256,1,64,256.0
TSOPF_FS_b300_c2,0.0027162100795701115,CELL,512,1,64,256.0
kron_g500-logn17,0.0005953689105808735,CELL,32,4,16,128.0
kron_g500-logn17,0.0005953689105808735,CELL,64,8,32,64.0
kron_g500-logn17,0.0005953689105808735,CELL,128,8,64,64.0
kron_g500-logn17,0.0005953689105808735,CELL,256,8,64,64.0
kron_g500-logn17,0.0005953689105808735,CELL,512,8,128,64.0
shallow_water1,4.8828125e-05,CELL,32,1,16,4.0
shallow_water1,4.8828125e-05,CELL,64,1,8,4.0
shallow_water1,4.8828125e-05,CELL,128,1,8,4.0
shallow_water1,4.8828125e-05,CELL,256,1,8,4.0
shallow_water1,4.8828125e-05,CELL,512,1,16,4.0
c-69,0.00013711873170509193,CELL,32,1,16,16.0
c-69,0.00013711873170509193,CELL,64,1,16,16.0
c-69,0.00013711873170509193,CELL,128,1,8,16.0
c-69,0.00013711873170509193,CELL,256,1,8,16.0
c-69,0.00013711873170509193,CELL,512,1,8,16.0
c-43,0.000999267769221058,CELL,32,1,16,16.0
c-43,0.000999267769221058,CELL,64,1,16,16.0
c-43,0.000999267769221058,CELL,128,1,16,16.0
c-43,0.000999267769221058,CELL,256,1,16,16.0
c-43,0.000999267769221058,CELL,512,1,16,16.0
tuma1,0.00016637500202399853,CELL,32,1,16,8.0
tuma1,0.00016637500202399853,CELL,64,1,8,8.0
tuma1,0.00016637500202399853,CELL,128,1,8,8.0
tuma1,0.00016637500202399853,CELL,256,1,8,8.0
tuma1,0.00016637500202399853,CELL,512,1,8,8.0
bcspwr08,0.0022939467106699992,CELL,32,1,2,4.0
bcspwr08,0.0022939467106699992,CELL,64,1,2,4.0
bcspwr08,0.0022939467106699992,CELL,128,1,4,4.0
bcspwr08,0.0022939467106699992,CELL,256,1,4,4.0
bcspwr08,0.0022939467106699992,CELL,512,1,4,4.0
bp_0,0.004848420267462305,CELL,32,1,2,8.0
bp_0,0.004848420267462305,CELL,64,1,2,8.0
bp_0,0.004848420267462305,CELL,128,1,4,8.0
bp_0,0.004848420267462305,CELL,256,1,4,8.0
bp_0,0.004848420267462305,CELL,512,1,8,8.0
raefsky2,0.02799811694215458,CELL,32,2,16,128.0
raefsky2,0.02799811694215458,CELL,64,2,16,128.0
raefsky2,0.02799811694215458,CELL,128,4,16,64.0
raefsky2,0.02799811694215458,CELL,256,4,16,64.0
raefsky2,0.02799811694215458,CELL,512,4,16,64.0
Oregon-2,0.0004696458003979807,CELL,32,1,8,32.0
Oregon-2,0.0004696458003979807,CELL,64,1,8,32.0
Oregon-2,0.0004696458003979807,CELL,128,1,8,32.0
Oregon-2,0.0004696458003979807,CELL,256,1,8,32.0
Oregon-2,0.0004696458003979807,CELL,512,1,8,32.0
bcsstm21,0.0002777777777777778,CELL,32,1,1,1.0
bcsstm21,0.0002777777777777778,CELL,64,1,1,1.0
bcsstm21,0.0002777777777777778,CELL,128,1,2,1.0
bcsstm21,0.0002777777777777778,CELL,256,1,2,1.0
bcsstm21,0.0002777777777777778,CELL,512,1,2,1.0
adder_dcop_20,0.003421389127795242,CELL,32,1,8,8.0
adder_dcop_20,0.003421389127795242,CELL,64,1,8,8.0
adder_dcop_20,0.003421389127795242,CELL,128,1,8,8.0
adder_dcop_20,0.003421389127795242,CELL,256,1,8,8.0
adder_dcop_20,0.003421389127795242,CELL,512,1,8,8.0
adder_dcop_32,0.003421389127795242,CELL,32,1,8,8.0
adder_dcop_32,0.003421389127795242,CELL,64,1,8,8.0
adder_dcop_32,0.003421389127795242,CELL,128,1,8,8.0
adder_dcop_32,0.003421389127795242,CELL,256,1,8,8.0
adder_dcop_32,0.003421389127795242,CELL,512,1,8,8.0
case39,0.0006443719925926949,CELL,32,1,32,64.0
case39,0.0006443719925926949,CELL,64,8,32,21.5
case39,0.0006443719925926949,CELL,128,8,64,21.5
case39,0.0006443719925926949,CELL,256,8,64,21.5
case39,0.0006443719925926949,CELL,512,8,64,21.5
ck400,0.017875,CELL,32,1,4,16.0
ck400,0.017875,CELL,64,1,4,16.0
ck400,0.017875,CELL,128,1,2,16.0
ck400,0.017875,CELL,256,1,4,16.0
ck400,0.017875,CELL,512,1,8,16.0
qh882,0.004311475156956206,CELL,32,1,4,4.0
qh882,0.004311475156956206,CELL,64,1,4,4.0
qh882,0.004311475156956206,CELL,128,1,4,4.0
qh882,0.004311475156956206,CELL,256,1,4,4.0
qh882,0.004311475156956206,CELL,512,1,4,4.0
c-73,4.4568084096987286e-05,CELL,32,1,64,16.0
c-73,4.4568084096987286e-05,CELL,64,1,16,16.0
c-73,4.4568084096987286e-05,CELL,128,1,128,16.0
c-73,4.4568084096987286e-05,CELL,256,1,128,16.0
c-73,4.4568084096987286e-05,CELL,512,1,128,16.0
ecology2,4.996000991996988e-06,CELL,32,1,16,8.0
ecology2,4.996000991996988e-06,CELL,64,1,8,8.0
ecology2,4.996000991996988e-06,CELL,128,1,8,8.0
ecology2,4.996000991996988e-06,CELL,256,1,8,8.0
ecology2,4.996000991996988e-06,CELL,512,1,8,8.0
dwg961a,0.0036869762571722785,CELL,32,1,2,8.0
dwg961a,0.0036869762571722785,CELL,64,1,4,8.0
dwg961a,0.0036869762571722785,CELL,128,1,4,8.0
dwg961a,0.0036869762571722785,CELL,256,1,4,8.0
dwg961a,0.0036869762571722785,CELL,512,1,8,8.0
orsirr_2,0.00760513429367793,CELL,32,1,4,8.0
orsirr_2,0.00760513429367793,CELL,64,1,2,8.0
orsirr_2,0.00760513429367793,CELL,128,1,4,8.0
orsirr_2,0.00760513429367793,CELL,256,1,4,8.0
orsirr_2,0.00760513429367793,CELL,512,1,8,8.0
sx-superuser,2.455298292135063e-05,CELL,32,1,32,16.0
sx-superuser,2.455298292135063e-05,CELL,64,1,16,16.0
sx-superuser,2.455298292135063e-05,CELL,128,1,16,16.0
sx-superuser,2.455298292135063e-05,CELL,256,1,16,16.0
sx-superuser,2.455298292135063e-05,CELL,512,1,16,16.0
EX3,0.010615384615384615,CELL,32,1,16,32.0
EX3,0.010615384615384615,CELL,64,1,16,32.0
EX3,0.010615384615384615,CELL,128,1,32,32.0
EX3,0.010615384615384615,CELL,256,1,8,32.0
EX3,0.010615384615384615,CELL,512,1,32,32.0
bcsstk12,0.01578123350888521,CELL,32,2,8,32.0
bcsstk12,0.01578123350888521,CELL,64,2,8,32.0
bcsstk12,0.01578123350888521,CELL,128,2,16,32.0
bcsstk12,0.01578123350888521,CELL,256,1,16,32.0
bcsstk12,0.01578123350888521,CELL,512,1,16,32.0
p2p-Gnutella04,0.0003379223282393842,CELL,32,1,8,16.0
p2p-Gnutella04,0.0003379223282393842,CELL,64,1,8,16.0
p2p-Gnutella04,0.0003379223282393842,CELL,128,1,8,16.0
p2p-Gnutella04,0.0003379223282393842,CELL,256,1,8,16.0
p2p-Gnutella04,0.0003379223282393842,CELL,512,1,8,16.0
p2p-Gnutella25,0.00010628522108964806,CELL,32,1,8,16.0
p2p-Gnutella25,0.00010628522108964806,CELL,64,1,4,16.0
p2p-Gnutella25,0.00010628522108964806,CELL,128,1,8,16.0
p2p-Gnutella25,0.00010628522108964806,CELL,256,1,8,16.0
p2p-Gnutella25,0.00010628522108964806,CELL,512,1,8,16.0
G16,0.0146,CELL,32,1,4,8.0
G16,0.0146,CELL,64,1,8,8.0
G16,0.0146,CELL,128,1,8,8.0
G16,0.0146,CELL,256,1,8,8.0
G16,0.0146,CELL,512,1,8,8.0
Roget,0.004858858536846903,CELL,32,1,2,8.0
Roget,0.004858858536846903,CELL,64,1,2,8.0
Roget,0.004858858536846903,CELL,128,1,4,8.0
Roget,0.004858858536846903,CELL,256,1,4,8.0
Roget,0.004858858536846903,CELL,512,1,4,8.0
tols2000,0.001296,CELL,32,1,2,128.0
tols2000,0.001296,CELL,64,1,2,128.0
tols2000,0.001296,CELL,128,1,2,128.0
tols2000,0.001296,CELL,256,1,4,128.0
tols2000,0.001296,CELL,512,1,4,128.0
fs_183_3,0.03192092926035415,CELL,32,1,2,4.0
fs_183_3,0.03192092926035415,CELL,64,1,2,4.0
fs_183_3,0.03192092926035415,CELL,128,1,2,4.0
fs_183_3,0.03192092926035415,CELL,256,1,2,4.0
fs_183_3,0.03192092926035415,CELL,512,1,2,4.0
ukerbe1_dual,0.002032191101783021,CELL,32,1,4,4.0
ukerbe1_dual,0.002032191101783021,CELL,64,1,4,4.0
ukerbe1_dual,0.002032191101783021,CELL,128,1,4,4.0
ukerbe1_dual,0.002032191101783021,CELL,256,1,4,4.0
ukerbe1_dual,0.002032191101783021,CELL,512,1,4,4.0
dwa512,0.00946044921875,CELL,32,1,2,8.0
dwa512,0.00946044921875,CELL,64,1,2,8.0
dwa512,0.00946044921875,CELL,128,1,4,8.0
dwa512,0.00946044921875,CELL,256,2,8,8.0
dwa512,0.00946044921875,CELL,512,2,8,8.0
adder_dcop_03,0.0033915744261658687,CELL,32,1,8,8.0
adder_dcop_03,0.0033915744261658687,CELL,64,1,8,8.0
adder_dcop_03,0.0033915744261658687,CELL,128,1,8,8.0
adder_dcop_03,0.0033915744261658687,CELL,256,1,8,8.0
adder_dcop_03,0.0033915744261658687,CELL,512,1,8,8.0
vsp_vibrobox_scagr7-2c_rlfddd,0.00014569020449579155,CELL,32,1,16,32.0
vsp_vibrobox_scagr7-2c_rlfddd,0.00014569020449579155,CELL,64,2,8,24.0
vsp_vibrobox_scagr7-2c_rlfddd,0.00014569020449579155,CELL,128,2,8,24.0
vsp_vibrobox_scagr7-2c_rlfddd,0.00014569020449579155,CELL,256,2,8,24.0
vsp_vibrobox_scagr7-2c_rlfddd,0.00014569020449579155,CELL,512,2,16,24.0
c-22,0.0020078913635635316,CELL,32,1,8,16.0
c-22,0.0020078913635635316,CELL,64,1,4,16.0
c-22,0.0020078913635635316,CELL,128,1,8,16.0
c-22,0.0020078913635635316,CELL,256,1,8,16.0
c-22,0.0020078913635635316,CELL,512,1,8,16.0
kron_g500-logn18,0.0003080044989474118,CELL,32,4,16,128.0
kron_g500-logn18,0.0003080044989474118,CELL,64,8,16,128.0
kron_g500-logn18,0.0003080044989474118,CELL,128,8,16,128.0
kron_g500-logn18,0.0003080044989474118,CELL,256,8,256,128.0
kron_g500-logn18,0.0003080044989474118,CELL,512,8,256,128.0
lns_131,0.03123361109492454,CELL,32,1,1,8.0
lns_131,0.03123361109492454,CELL,64,1,1,8.0
lns_131,0.03123361109492454,CELL,128,1,1,8.0
lns_131,0.03123361109492454,CELL,256,1,1,8.0
lns_131,0.03123361109492454,CELL,512,1,1,8.0
cage,0.03825136612021858,CELL,32,1,4,16.0
cage,0.03825136612021858,CELL,64,1,4,16.0
cage,0.03825136612021858,CELL,128,1,4,16.0
cage,0.03825136612021858,CELL,256,1,8,16.0
cage,0.03825136612021858,CELL,512,1,8,16.0
c-67b,0.0001582621466443005,CELL,32,1,32,16.0
c-67b,0.0001582621466443005,CELL,64,1,16,16.0
c-67b,0.0001582621466443005,CELL,128,1,32,16.0
c-67b,0.0001582621466443005,CELL,256,1,32,16.0
c-67b,0.0001582621466443005,CELL,512,1,32,16.0
c-27,0.0015068943236983831,CELL,32,1,8,8.0
c-27,0.0015068943236983831,CELL,64,1,8,8.0
c-27,0.0015068943236983831,CELL,128,1,8,8.0
c-27,0.0015068943236983831,CELL,256,1,8,8.0
c-27,0.0015068943236983831,CELL,512,1,8,8.0
bundle1,0.006885653752317809,CELL,32,4,32,224.0
bundle1,0.006885653752317809,CELL,64,4,16,288.0
bundle1,0.006885653752317809,CELL,128,4,16,352.0
bundle1,0.006885653752317809,CELL,256,4,16,352.0
bundle1,0.006885653752317809,CELL,512,4,128,352.0
TSOPF_RS_b300_c1,0.0069756374540080835,CELL,32,1,16,256.0
TSOPF_RS_b300_c1,0.0069756374540080835,CELL,64,2,16,256.0
TSOPF_RS_b300_c1,0.0069756374540080835,CELL,128,2,16,256.0
TSOPF_RS_b300_c1,0.0069756374540080835,CELL,256,2,16,256.0
TSOPF_RS_b300_c1,0.0069756374540080835,CELL,512,2,16,256.0
fpga_dcop_30,0.003958613276001075,CELL,32,1,4,4.0
fpga_dcop_30,0.003958613276001075,CELL,64,1,2,4.0
fpga_dcop_30,0.003958613276001075,CELL,128,1,4,4.0
fpga_dcop_30,0.003958613276001075,CELL,256,1,4,4.0
fpga_dcop_30,0.003958613276001075,CELL,512,1,8,4.0
orani678,0.014096347923595974,CELL,32,1,16,128.0
orani678,0.014096347923595974,CELL,64,1,8,128.0
orani678,0.014096347923595974,CELL,128,1,16,128.0
orani678,0.014096347923595974,CELL,256,1,16,128.0
orani678,0.014096347923595974,CELL,512,1,16,128.0
g7jac050sc,0.0007251984782720456,CELL,32,1,8,64.0
g7jac050sc,0.0007251984782720456,CELL,64,2,8,36.0
g7jac050sc,0.0007251984782720456,CELL,128,2,8,36.0
g7jac050sc,0.0007251984782720456,CELL,256,1,16,64.0
g7jac050sc,0.0007251984782720456,CELL,512,1,16,64.0
pivtol,0.029411764705882353,CELL,32,1,2,4.0
pivtol,0.029411764705882353,CELL,64,1,2,4.0
pivtol,0.029411764705882353,CELL,128,1,1,4.0
pivtol,0.029411764705882353,CELL,256,1,1,4.0
pivtol,0.029411764705882353,CELL,512,1,2,4.0
bp_1200,0.006994393829068026,CELL,32,1,4,8.0
bp_1200,0.006994393829068026,CELL,64,1,4,8.0
bp_1200,0.006994393829068026,CELL,128,1,4,8.0
bp_1200,0.006994393829068026,CELL,256,1,4,8.0
bp_1200,0.006994393829068026,CELL,512,1,4,8.0
tmt_sym,9.62099530892091e-06,CELL,32,1,32,8.0
tmt_sym,9.62099530892091e-06,CELL,64,1,8,8.0
tmt_sym,9.62099530892091e-06,CELL,128,1,8,8.0
tmt_sym,9.62099530892091e-06,CELL,256,1,8,8.0
tmt_sym,9.62099530892091e-06,CELL,512,1,8,8.0
cz628,0.01609091646719948,CELL,32,1,4,8.0
cz628,0.01609091646719948,CELL,64,1,8,8.0
cz628,0.01609091646719948,CELL,128,1,8,8.0
cz628,0.01609091646719948,CELL,256,1,4,8.0
cz628,0.01609091646719948,CELL,512,1,8,8.0
rajat13,0.0008474334935677023,CELL,32,1,16,8.0
rajat13,0.0008474334935677023,CELL,64,1,16,8.0
rajat13,0.0008474334935677023,CELL,128,1,16,8.0
rajat13,0.0008474334935677023,CELL,256,2,16,6.0
rajat13,0.0008474334935677023,CELL,512,2,16,6.0
lnsp_511,0.010707679581496701,CELL,32,2,2,8.0
lnsp_511,0.010707679581496701,CELL,64,1,2,8.0
lnsp_511,0.010707679581496701,CELL,128,1,2,8.0
lnsp_511,0.010707679581496701,CELL,256,1,2,8.0
lnsp_511,0.010707679581496701,CELL,512,1,4,8.0
diag,0.0012497554776443576,CELL,32,4,4,4.0
diag,0.0012497554776443576,CELL,64,4,4,4.0
diag,0.0012497554776443576,CELL,128,4,4,4.0
diag,0.0012497554776443576,CELL,256,4,4,4.0
diag,0.0012497554776443576,CELL,512,4,4,4.0
ex31,0.007549403050899391,CELL,32,1,8,32.0
ex31,0.007549403050899391,CELL,64,2,16,32.0
ex31,0.007549403050899391,CELL,128,2,16,32.0
ex31,0.007549403050899391,CELL,256,2,16,32.0
ex31,0.007549403050899391,CELL,512,2,16,32.0
Si10H16,0.003003604687048846,CELL,32,2,16,32.0
Si10H16,0.003003604687048846,CELL,64,8,16,80.0
Si10H16,0.003003604687048846,CELL,128,8,16,80.0
Si10H16,0.003003604687048846,CELL,256,8,32,80.0
Si10H16,0.003003604687048846,CELL,512,8,32,80.0
bloweya,0.0001666322284433977,CELL,32,1,32,4.0
bloweya,0.0001666322284433977,CELL,64,1,16,4.0
bloweya,0.0001666322284433977,CELL,128,1,32,4.0
bloweya,0.0001666322284433977,CELL,256,1,32,4.0
bloweya,0.0001666322284433977,CELL,512,1,32,4.0
Baumann,6.040920995076934e-05,CELL,32,1,16,8.0
Baumann,6.040920995076934e-05,CELL,64,1,8,8.0
Baumann,6.040920995076934e-05,CELL,128,1,8,8.0
Baumann,6.040920995076934e-05,CELL,256,1,8,8.0
Baumann,6.040920995076934e-05,CELL,512,1,8,8.0
wikipedia-20070206,3.5393387133143804e-06,CELL,32,1,16,32.0
wikipedia-20070206,3.5393387133143804e-06,CELL,64,1,8,32.0
wikipedia-20070206,3.5393387133143804e-06,CELL,128,1,8,32.0
wikipedia-20070206,3.5393387133143804e-06,CELL,256,1,8,32.0
wikipedia-20070206,3.5393387133143804e-06,CELL,512,1,8,32.0
rw5151,0.0007612841177228141,CELL,32,1,4,4.0
rw5151,0.0007612841177228141,CELL,64,1,4,4.0
rw5151,0.0007612841177228141,CELL,128,1,4,4.0
rw5151,0.0007612841177228141,CELL,256,1,4,4.0
rw5151,0.0007612841177228141,CELL,512,1,4,4.0
G39,0.005889,CELL,32,1,16,8.0
G39,0.005889,CELL,64,1,8,8.0
G39,0.005889,CELL,128,1,8,8.0
G39,0.005889,CELL,256,1,8,8.0
G39,0.005889,CELL,512,1,8,8.0
can_838,0.014254304771560882,CELL,32,2,8,16.0
can_838,0.014254304771560882,CELL,64,2,4,16.0
can_838,0.014254304771560882,CELL,128,2,8,16.0
can_838,0.014254304771560882,CELL,256,1,8,16.0
can_838,0.014254304771560882,CELL,512,1,8,16.0
power197k,9.514562739811935e-05,CELL,32,1,8,32.0
power197k,9.514562739811935e-05,CELL,64,1,8,32.0
power197k,9.514562739811935e-05,CELL,128,1,16,32.0
power197k,9.514562739811935e-05,CELL,256,1,8,32.0
power197k,9.514562739811935e-05,CELL,512,1,8,32.0
cavity09,0.02343886441003089,CELL,32,4,8,28.0
cavity09,0.02343886441003089,CELL,64,4,8,28.0
cavity09,0.02343886441003089,CELL,128,1,8,32.0
cavity09,0.02343886441003089,CELL,256,1,8,32.0
cavity09,0.02343886441003089,CELL,512,1,8,32.0
ccc,6.103515625e-05,CELL,32,1,16,4.0
ccc,6.103515625e-05,CELL,64,1,2,4.0
ccc,6.103515625e-05,CELL,128,1,8,4.0
ccc,6.103515625e-05,CELL,256,1,32,4.0
ccc,6.103515625e-05,CELL,512,1,8,4.0
lhr07c,0.0029073646357957728,CELL,32,1,16,32.0
lhr07c,0.0029073646357957728,CELL,64,1,16,32.0
lhr07c,0.0029073646357957728,CELL,128,1,32,32.0
lhr07c,0.0029073646357957728,CELL,256,1,32,32.0
lhr07c,0.0029073646357957728,CELL,512,1,32,32.0
3D_51448_3D,0.00039918822612278264,CELL,32,1,8,32.0
3D_51448_3D,0.00039918822612278264,CELL,64,1,8,32.0
3D_51448_3D,0.00039918822612278264,CELL,128,2,32,32.0
3D_51448_3D,0.00039918822612278264,CELL,256,16,16,16.0
3D_51448_3D,0.00039918822612278264,CELL,512,16,32,16.0
jagmesh4,0.004583333333333333,CELL,32,1,4,8.0
jagmesh4,0.004583333333333333,CELL,64,1,8,8.0
jagmesh4,0.004583333333333333,CELL,128,1,8,8.0
jagmesh4,0.004583333333333333,CELL,256,1,8,8.0
jagmesh4,0.004583333333333333,CELL,512,1,8,8.0
fpga_dcop_43,0.003958613276001075,CELL,32,1,4,4.0
fpga_dcop_43,0.003958613276001075,CELL,64,1,4,4.0
fpga_dcop_43,0.003958613276001075,CELL,128,1,4,4.0
fpga_dcop_43,0.003958613276001075,CELL,256,1,4,4.0
fpga_dcop_43,0.003958613276001075,CELL,512,1,8,4.0
CAG_mat72,0.19521604938271606,CELL,32,4,2,8.0
CAG_mat72,0.19521604938271606,CELL,64,1,2,16.0
CAG_mat72,0.19521604938271606,CELL,128,4,2,8.0
CAG_mat72,0.19521604938271606,CELL,256,1,4,16.0
CAG_mat72,0.19521604938271606,CELL,512,4,4,8.0
TSOPF_RS_b678_c1,0.012577340984797592,CELL,32,2,16,512.0
TSOPF_RS_b678_c1,0.012577340984797592,CELL,64,2,32,512.0
TSOPF_RS_b678_c1,0.012577340984797592,CELL,128,2,16,512.0
TSOPF_RS_b678_c1,0.012577340984797592,CELL,256,2,32,512.0
TSOPF_RS_b678_c1,0.012577340984797592,CELL,512,2,32,512.0
Na5,0.008985886956407202,CELL,32,2,8,32.0
Na5,0.008985886956407202,CELL,64,2,8,32.0
Na5,0.008985886956407202,CELL,128,2,16,32.0
Na5,0.008985886956407202,CELL,256,2,32,32.0
Na5,0.008985886956407202,CELL,512,2,16,32.0
Chebyshev3,0.0021928029044247957,CELL,32,4,16,8.0
Chebyshev3,0.0021928029044247957,CELL,64,2,32,8.0
Chebyshev3,0.0021928029044247957,CELL,128,2,32,8.0
Chebyshev3,0.0021928029044247957,CELL,256,8,32,8.0
Chebyshev3,0.0021928029044247957,CELL,512,2,32,8.0
descriptor_xingo6u,0.00017187183608611173,CELL,32,1,8,8.0
descriptor_xingo6u,0.00017187183608611173,CELL,64,1,8,8.0
descriptor_xingo6u,0.00017187183608611173,CELL,128,1,8,8.0
descriptor_xingo6u,0.00017187183608611173,CELL,256,1,8,8.0
descriptor_xingo6u,0.00017187183608611173,CELL,512,1,8,8.0
ASIC_680k,8.303171256088674e-06,CELL,32,1,128,4.0
ASIC_680k,8.303171256088674e-06,CELL,64,1,64,4.0
ASIC_680k,8.303171256088674e-06,CELL,128,1,256,4.0
ASIC_680k,8.303171256088674e-06,CELL,256,1,128,4.0
ASIC_680k,8.303171256088674e-06,CELL,512,1,64,4.0
fpga_dcop_42,0.003958613276001075,CELL,32,1,4,4.0
fpga_dcop_42,0.003958613276001075,CELL,64,1,4,4.0
fpga_dcop_42,0.003958613276001075,CELL,128,1,4,4.0
fpga_dcop_42,0.003958613276001075,CELL,256,1,4,4.0
fpga_dcop_42,0.003958613276001075,CELL,512,1,8,4.0
sherman1,0.00375,CELL,32,1,2,8.0
sherman1,0.00375,CELL,64,1,2,8.0
sherman1,0.00375,CELL,128,1,2,8.0
sherman1,0.00375,CELL,256,1,2,8.0
sherman1,0.00375,CELL,512,1,2,8.0
lshp1009,0.006743078399459375,CELL,32,1,4,8.0
lshp1009,0.006743078399459375,CELL,64,1,4,8.0
lshp1009,0.006743078399459375,CELL,128,1,8,8.0
lshp1009,0.006743078399459375,CELL,256,1,8,8.0
lshp1009,0.006743078399459375,CELL,512,1,8,8.0
str_0,0.018623500216287593,CELL,32,1,2,16.0
str_0,0.018623500216287593,CELL,64,1,2,16.0
str_0,0.018623500216287593,CELL,128,1,2,16.0
str_0,0.018623500216287593,CELL,256,1,4,16.0
str_0,0.018623500216287593,CELL,512,1,4,16.0
adder_dcop_11,0.0034204764328474046,CELL,32,1,8,8.0
adder_dcop_11,0.0034204764328474046,CELL,64,1,8,8.0
adder_dcop_11,0.0034204764328474046,CELL,128,1,8,8.0
adder_dcop_11,0.0034204764328474046,CELL,256,1,8,8.0
adder_dcop_11,0.0034204764328474046,CELL,512,1,8,8.0
rdb2048,0.00286865234375,CELL,32,2,8,8.0
rdb2048,0.00286865234375,CELL,64,2,8,8.0
rdb2048,0.00286865234375,CELL,128,2,8,8.0
rdb2048,0.00286865234375,CELL,256,2,8,8.0
rdb2048,0.00286865234375,CELL,512,2,8,8.0
mark3jac020sc,0.0006740570679572277,CELL,32,1,8,8.0
mark3jac020sc,0.0006740570679572277,CELL,64,1,8,8.0
mark3jac020sc,0.0006740570679572277,CELL,128,1,8,8.0
mark3jac020sc,0.0006740570679572277,CELL,256,1,8,8.0
mark3jac020sc,0.0006740570679572277,CELL,512,1,8,8.0
nnc666,0.00911722533344155,CELL,32,1,4,8.0
nnc666,0.00911722533344155,CELL,64,1,4,8.0
nnc666,0.00911722533344155,CELL,128,1,4,8.0
nnc666,0.00911722533344155,CELL,256,1,4,8.0
nnc666,0.00911722533344155,CELL,512,1,8,8.0
ck656,0.009025505651397977,CELL,32,1,2,16.0
ck656,0.009025505651397977,CELL,64,1,4,16.0
ck656,0.009025505651397977,CELL,128,1,4,16.0
ck656,0.009025505651397977,CELL,256,1,4,16.0
ck656,0.009025505651397977,CELL,512,1,4,16.0
Hamrle1,0.095703125,CELL,32,1,2,2.0
Hamrle1,0.095703125,CELL,64,1,2,2.0
Hamrle1,0.095703125,CELL,128,1,1,2.0
Hamrle1,0.095703125,CELL,256,1,1,2.0
Hamrle1,0.095703125,CELL,512,1,1,2.0
cit-Patents,1.159316071795611e-06,CELL,32,1,16,8.0
cit-Patents,1.159316071795611e-06,CELL,64,1,16,8.0
cit-Patents,1.159316071795611e-06,CELL,128,1,16,8.0
cit-Patents,1.159316071795611e-06,CELL,256,1,16,8.0
cit-Patents,1.159316071795611e-06,CELL,512,1,16,8.0
c-23,0.0019728989362698224,CELL,32,1,8,8.0
c-23,0.0019728989362698224,CELL,64,1,8,8.0
c-23,0.0019728989362698224,CELL,128,1,8,8.0
c-23,0.0019728989362698224,CELL,256,1,8,8.0
c-23,0.0019728989362698224,CELL,512,1,8,8.0
rajat20,8.00918294426192e-05,CELL,32,1,64,8.0
rajat20,8.00918294426192e-05,CELL,64,16,16,5.25
rajat20,8.00918294426192e-05,CELL,128,16,16,5.25
rajat20,8.00918294426192e-05,CELL,256,16,16,5.25
rajat20,8.00918294426192e-05,CELL,512,16,16,5.25
Spielman_k200,1.1221652057146098e-06,CELL,32,1,8,4.0
Spielman_k200,1.1221652057146098e-06,CELL,64,1,16,4.0
Spielman_k200,1.1221652057146098e-06,CELL,128,1,8,4.0
Spielman_k200,1.1221652057146098e-06,CELL,256,1,32,4.0
Spielman_k200,1.1221652057146098e-06,CELL,512,1,32,4.0
qh1484,0.002774427677799493,CELL,32,1,2,4.0
qh1484,0.002774427677799493,CELL,64,1,2,4.0
qh1484,0.002774427677799493,CELL,128,1,4,4.0
qh1484,0.002774427677799493,CELL,256,1,4,4.0
qh1484,0.002774427677799493,CELL,512,1,4,4.0
kineticBatchReactor_9,0.0013087134305115656,CELL,32,1,16,16.0
kineticBatchReactor_9,0.0013087134305115656,CELL,64,1,16,16.0
kineticBatchReactor_9,0.0013087134305115656,CELL,128,2,16,12.0
kineticBatchReactor_9,0.0013087134305115656,CELL,256,2,8,12.0
kineticBatchReactor_9,0.0013087134305115656,CELL,512,2,16,12.0
lock1074,0.044723947442339505,CELL,32,2,16,64.0
lock1074,0.044723947442339505,CELL,64,2,16,64.0
lock1074,0.044723947442339505,CELL,128,2,16,64.0
lock1074,0.044723947442339505,CELL,256,2,16,64.0
lock1074,0.044723947442339505,CELL,512,2,16,64.0
