name,format,feat_size,num_parts,time_select(s),time_num_parts(s),time_bucket(s),time_exe_our(ms)
af_shell6,CSR,512,0,0.007717881351709366,0,0,9.024091720581055
mc2depi,CSR,32,0,0.007176576182246208,0,0,0.2721484899520874
mc2depi,CSR,64,0,0.007176576182246208,0,0,0.405872642993927
mc2depi,CSR,128,0,0.007176576182246208,0,0,0.8393318057060242
mc2depi,CSR,256,0,0.007176576182246208,0,0,1.6149606704711914
mc2depi,CSR,512,0,0.007176576182246208,0,0,3.1026482582092285
JapaneseVowelsSmall_10NN,CSR,32,0,0.007318953052163124,0,0,0.014786561951041222
JapaneseVowelsSmall_10NN,CSR,64,0,0.007318953052163124,0,0,0.019333118572831154
JapaneseVowelsSmall_10NN,CSR,128,0,0.007318953052163124,0,0,0.032491520047187805
JapaneseVowelsSmall_10NN,CSR,256,0,0.007318953052163124,0,0,0.05675007775425911
JapaneseVowelsSmall_10NN,CSR,512,0,0.007318953052163124,0,0,0.10356735438108444
Trefethen_200b,CELL,32,1,0.00614532083272934,0.005827983841300011,0.007328575477004051,0.006164480000734329
Trefethen_200b,CELL,64,1,0.00614532083272934,0.005995089188218117,0.0072189439088106155,0.0064819203689694405
Trefethen_200b,CELL,128,1,0.00614532083272934,0.0059628598392009735,0.007288070395588875,0.00677888048812747
Trefethen_200b,CELL,256,1,0.00614532083272934,0.006016239523887634,0.00719410739839077,0.007137279957532883
Trefethen_200b,CELL,512,1,0.00614532083272934,0.006035415455698967,0.007300581783056259,0.007761919870972633
ns3Da,CSR,32,0,0.006583234295248985,0,0,0.10208255797624588
ns3Da,CSR,64,0,0.006583234295248985,0,0,0.17880064249038696
ns3Da,CSR,128,0,0.006583234295248985,0,0,0.34311169385910034
ns3Da,CSR,256,0,0.006583234295248985,0,0,0.6740685105323792
ns3Da,CSR,512,0,0.006583234295248985,0,0,1.3358389139175415
bfwb398,CELL,32,1,0.007276073098182678,0.006142349913716316,0.008454756811261177,0.006318079773336649
bfwb398,CELL,64,1,0.007276073098182678,0.006138430908322334,0.00820145197212696,0.007167999632656574
bfwb398,CELL,128,1,0.007276073098182678,0.005828395485877991,0.007759338244795799,0.007444479502737522
bfwb398,CELL,256,1,0.007276073098182678,0.006012735888361931,0.007927581667900085,0.007905280217528343
bfwb398,CELL,512,1,0.007276073098182678,0.005849756300449371,0.007815994322299957,0.009318399243056774
rma10,BSR,32,0,0.006761388853192329,0,0,0.08210431784391403
rma10,CSR,64,0,0.006761388853192329,0,0,0.1609216183423996
rma10,CSR,128,0,0.006761388853192329,0,0,0.3106815814971924
rma10,CSR,256,0,0.006761388853192329,0,0,0.6027058362960815
rma10,CSR,512,0,0.006761388853192329,0,0,1.1923149824142456
ex19,CSR,32,0,0.006385771557688713,0,0,0.021841920912265778
ex19,CSR,64,0,0.006385771557688713,0,0,0.029040642082691193
ex19,CSR,128,0,0.006385771557688713,0,0,0.04968447983264923
ex19,CSR,256,0,0.006385771557688713,0,0,0.08679424226284027
ex19,CSR,512,0,0.006385771557688713,0,0,0.16494593024253845
tumorAntiAngiogenesis_3,CELL,32,1,0.006043143570423126,0.005733346566557884,0.010546579957008362,0.005877760238945484
tumorAntiAngiogenesis_3,CELL,64,1,0.006043143570423126,0.005833227187395096,0.010544814169406891,0.006174720358103514
tumorAntiAngiogenesis_3,CELL,128,1,0.006043143570423126,0.005817020311951637,0.010645966976881027,0.006717439740896225
tumorAntiAngiogenesis_3,CELL,256,1,0.006043143570423126,0.005808208137750626,0.010334460064768791,0.007987200282514095
tumorAntiAngiogenesis_3,CELL,512,1,0.006043143570423126,0.005807084962725639,0.01071380078792572,0.009697279892861843
bcsstm26,CSR,32,0,0.005881652235984802,0,0,0.006256640423089266
bcsstm26,BSR,64,0,0.005881652235984802,0,0,0.0066150398924946785
bcsstm26,BSR,128,0,0.005881652235984802,0,0,0.0072396802715957165
bcsstm26,BSR,256,0,0.005881652235984802,0,0,0.008919039741158485
bcsstm26,BSR,512,0,0.005881652235984802,0,0,0.011264000087976456
cavity12,CELL,32,4,0.005868101492524147,0.0057106539607048035,0.19356861896812916,0.013332161121070385
cavity12,CELL,64,8,0.005868101492524147,0.0065871719270944595,0.1967437919229269,0.014940159395337105
cavity12,CELL,128,8,0.005868101492524147,0.0063095539808273315,0.1973352264612913,0.02017279900610447
cavity12,CELL,256,1,0.005868101492524147,0.005874715745449066,0.19067838601768017,0.04000768065452576
cavity12,CELL,512,1,0.005868101492524147,0.005881588906049728,0.1929359082132578,0.06955008208751678
ACTIVSg10K,CSR,32,0,0.006287815049290657,0,0,0.01974271982908249
ACTIVSg10K,CSR,64,0,0.006287815049290657,0,0,0.030566396191716194
ACTIVSg10K,CSR,128,0,0.006287815049290657,0,0,0.05466112121939659
ACTIVSg10K,CSR,256,0,0.006287815049290657,0,0,0.09860096126794815
ACTIVSg10K,CSR,512,0,0.006287815049290657,0,0,0.18123775720596313
dwt_1007,CELL,32,1,0.006397973746061325,0.0057458821684122086,0.023020919412374496,0.0069017596542835236
dwt_1007,CELL,64,1,0.006397973746061325,0.005871398374438286,0.02221386507153511,0.008816640824079514
dwt_1007,CELL,128,1,0.006397973746061325,0.0058779362589120865,0.02248169295489788,0.009308160282671452
dwt_1007,CELL,256,1,0.006397973746061325,0.006000766530632973,0.022488342598080635,0.011560959741473198
dwt_1007,CELL,512,1,0.006397973746061325,0.0060758572071790695,0.022575881332159042,0.01597440056502819
pds10,CELL,32,1,0.0060123782604932785,0.005875980481505394,0.3978716153651476,0.020234238356351852
pds10,CELL,64,1,0.0060123782604932785,0.006084604188799858,0.39518042281270027,0.027555838227272034
pds10,CELL,128,1,0.0060123782604932785,0.005873030051589012,0.5687613002955914,0.04859904944896698
pds10,CELL,256,1,0.0060123782604932785,0.005995744839310646,0.3991997390985489,0.09109503775835037
pds10,CELL,512,1,0.0060123782604932785,0.005942504853010178,0.39317559637129307,0.17448961734771729
gr_30_30,CSR,32,0,0.005806392058730125,0,0,0.006604800000786781
gr_30_30,CSR,64,0,0.005806392058730125,0,0,0.006963199935853481
gr_30_30,CSR,128,0,0.005806392058730125,0,0,0.007690240163356066
gr_30_30,BSR,256,0,0.005806392058730125,0,0,0.008601600304245949
gr_30_30,BSR,512,0,0.005806392058730125,0,0,0.010762239806354046
cvxbqp1,CSR,32,0,0.006573406979441643,0,0,0.05021696165204048
cvxbqp1,CSR,64,0,0.006573406979441643,0,0,0.11715584993362427
cvxbqp1,CSR,128,0,0.006573406979441643,0,0,0.2281472086906433
cvxbqp1,CSR,256,0,0.006573406979441643,0,0,0.4417024254798889
cvxbqp1,CSR,512,0,0.006573406979441643,0,0,0.867983341217041
waveguide3D,CSR,32,0,0.006058074533939362,0,0,0.027422718703746796
waveguide3D,CSR,64,0,0.006058074533939362,0,0,0.046827517449855804
waveguide3D,CSR,128,0,0.006058074533939362,0,0,0.08485887199640274
waveguide3D,CSR,256,0,0.006058074533939362,0,0,0.16766977310180664
waveguide3D,CSR,512,0,0.006058074533939362,0,0,0.32105472683906555
ins2,CELL,32,1,0.006069879978895187,0.005947038531303406,7.618363788351417,0.6751436591148376
ins2,CELL,64,2,0.006069879978895187,0.006651636213064194,8.057542622089386,1.6596379280090332
ins2,CELL,128,1,0.006069879978895187,0.006819998845458031,7.516093796119094,2.6478490829467773
ins2,CELL,256,1,0.006069879978895187,0.006550915539264679,7.726403987035155,4.451778411865234
ins2,CELL,512,1,0.006069879978895187,0.0067552439868450165,7.558265704661608,8.922563552856445
fd15,CELL,32,1,0.006464654579758644,0.005632927641272545,0.1277643721550703,0.012083201669156551
fd15,CELL,64,1,0.006464654579758644,0.006041422486305237,0.12849555723369122,0.017254400998353958
fd15,CELL,128,1,0.006464654579758644,0.005834832787513733,0.12325567565858364,0.02849791944026947
fd15,CELL,256,1,0.006464654579758644,0.006406689062714577,0.1237658467143774,0.05088255554437637
fd15,CELL,512,1,0.006464654579758644,0.005819231271743774,0.12378670647740364,0.09680896997451782
vsp_c-30_data_data,CELL,32,1,0.006006127223372459,0.005269281566143036,0.3215883746743202,0.01517567876726389
vsp_c-30_data_data,CELL,64,1,0.006006127223372459,0.005987357348203659,0.33171370439231396,0.022579198703169823
vsp_c-30_data_data,CELL,128,1,0.006006127223372459,0.005886141210794449,0.32380043528974056,0.04341760277748108
vsp_c-30_data_data,CELL,256,1,0.006006127223372459,0.005931191146373749,0.47762699984014034,0.07791616767644882
vsp_c-30_data_data,CELL,512,1,0.006006127223372459,0.006083520129323006,0.3200995959341526,0.14954496920108795
adder_dcop_30,CELL,32,1,0.005970455706119537,0.005433550104498863,0.030933544039726257,0.007444479968398809
adder_dcop_30,CELL,64,1,0.005970455706119537,0.005756981670856476,0.03065439872443676,0.009000959806144238
adder_dcop_30,CELL,128,1,0.005970455706119537,0.005839606747031212,0.031039167195558548,0.010721279308199883
adder_dcop_30,CELL,256,1,0.005970455706119537,0.0058405641466379166,0.03113393485546112,0.01448960043489933
adder_dcop_30,CELL,512,1,0.005970455706119537,0.005778267979621887,0.030526205897331238,0.021719038486480713
spaceStation_5,CELL,32,1,0.005955727770924568,0.005376437678933144,0.038813188672065735,0.008611840195953846
spaceStation_5,CELL,64,1,0.005955727770924568,0.005825463682413101,0.03852353058755398,0.011110399849712849
spaceStation_5,CELL,128,1,0.005955727770924568,0.005843780934810638,0.03835467994213104,0.012707841582596302
spaceStation_5,CELL,256,1,0.005955727770924568,0.00588870607316494,0.03902824781835079,0.015646720305085182
spaceStation_5,CELL,512,1,0.005955727770924568,0.005843957886099815,0.03906695358455181,0.022794237360358238
nos4,CELL,32,1,0.006580064073204994,0.005955426022410393,0.0016844794154167175,0.0056115202605724335
nos4,CELL,64,1,0.006580064073204994,0.005972985178232193,0.001698080450296402,0.006072320509701967
nos4,CELL,128,1,0.006580064073204994,0.006075479090213776,0.001701492816209793,0.006000640336424112
nos4,CELL,256,1,0.006580064073204994,0.006044415757060051,0.001658909022808075,0.006205440033227205
nos4,CELL,512,2,0.006580064073204994,0.006074815988540649,0.0018053743988275528,0.006676480174064636
Ge87H76,CSR,32,0,0.006872380152344704,0,0,0.3959500789642334
Ge87H76,CSR,64,0,0.006872380152344704,0,0,0.6152294278144836
Ge87H76,CSR,128,0,0.006872380152344704,0,0,1.2106444835662842
Ge87H76,CSR,256,0,0.006872380152344704,0,0,2.3794069290161133
Ge87H76,CSR,512,0,0.006872380152344704,0,0,4.784947395324707
G46,CELL,32,1,0.00872080773115158,0.00595109723508358,0.05387997440993786,0.007464960683137178
G46,CELL,64,1,0.00872080773115158,0.005952039733529091,0.06143513135612011,0.008140801452100277
G46,CELL,128,1,0.00872080773115158,0.005967926234006882,0.05218030512332916,0.009830399416387081
G46,CELL,256,1,0.00872080773115158,0.006080316379666328,0.052163612097501755,0.014069758355617523
G46,CELL,512,1,0.00872080773115158,0.0060807038098573685,0.053635820746421814,0.02237440086901188
TSOPF_RS_b678_c2,BSR,32,0,0.006306694820523262,0,0,0.0696524828672409
TSOPF_RS_b678_c2,BSR,64,0,0.006306694820523262,0,0,0.14126081764698029
TSOPF_RS_b678_c2,BSR,128,0,0.006306694820523262,0,0,0.2890649735927582
TSOPF_RS_b678_c2,BSR,256,0,0.006306694820523262,0,0,0.6038937568664551
TSOPF_RS_b678_c2,BSR,512,0,0.006306694820523262,0,0,1.256693720817566
cfd2,CSR,32,0,0.006607852876186371,0,0,0.15524864196777344
cfd2,CSR,64,0,0.006607852876186371,0,0,0.21386241912841797
cfd2,CSR,128,0,0.006607852876186371,0,0,0.44510209560394287
cfd2,CSR,256,0,0.006607852876186371,0,0,0.8658943772315979
cfd2,CSR,512,0,0.006607852876186371,0,0,1.8284646272659302
mult_dcop_03,CELL,32,1,0.006582105532288551,0.005753671750426292,0.5289262346923351,0.0390348806977272
mult_dcop_03,CELL,64,1,0.006582105532288551,0.005970627069473267,0.528351180255413,0.07130112498998642
mult_dcop_03,CELL,128,1,0.006582105532288551,0.005923576653003693,0.5334361381828785,0.13080576062202454
mult_dcop_03,CELL,256,1,0.006582105532288551,0.006020955741405487,0.716818131506443,0.24831998348236084
mult_dcop_03,CELL,512,1,0.006582105532288551,0.006027232855558395,0.5582291670143604,0.48491519689559937
Ragusa18,CELL,32,1,0.007003214210271835,0.006071083247661591,0.0003538839519023895,0.005519360303878784
Ragusa18,CELL,64,1,0.007003214210271835,0.006033921614289284,0.0003187805414199829,0.005396479740738869
Ragusa18,CELL,128,1,0.007003214210271835,0.006145555526018143,0.0003085527569055557,0.005468159914016724
Ragusa18,CELL,256,1,0.007003214210271835,0.006022639572620392,0.0003109350800514221,0.0055910395458340645
Ragusa18,CELL,512,1,0.007003214210271835,0.006122402846813202,0.00030577927827835083,0.005519360303878784
ash292,CELL,32,1,0.0061993710696697235,0.005767999216914177,0.006178207695484161,0.005939200520515442
ash292,CELL,64,1,0.0061993710696697235,0.006037063896656036,0.006061777472496033,0.006891520228236914
ash292,CELL,128,1,0.0061993710696697235,0.005979875102639198,0.005970878526568413,0.0070143998600542545
ash292,CELL,256,2,0.0061993710696697235,0.006098303943872452,0.006248565390706062,0.0068300808779895306
ash292,CELL,512,2,0.0061993710696697235,0.006013030186295509,0.006080914288759232,0.008048640564084053
g7jac020sc,CELL,32,1,0.006132049486041069,0.005470149219036102,0.12453249655663967,0.009789439849555492
g7jac020sc,CELL,64,1,0.006132049486041069,0.006013298407196999,0.12152870371937752,0.01230847928673029
g7jac020sc,CELL,128,1,0.006132049486041069,0.0060471706092357635,0.12209364026784897,0.017858559265732765
g7jac020sc,CELL,256,1,0.006132049486041069,0.005936874076724052,0.12166528962552547,0.02893824130296707
g7jac020sc,CELL,512,1,0.006132049486041069,0.005967151373624802,0.12603419087827206,0.05165055766701698
ex33,CELL,32,4,0.006066713482141495,0.005562270060181618,0.06193831190466881,0.007966720499098301
ex33,CELL,64,4,0.006066713482141495,0.006226379424333572,0.05946811102330685,0.010055678896605968
ex33,CELL,128,4,0.006066713482141495,0.006698915734887123,0.05943186394870281,0.011243519373238087
ex33,CELL,256,1,0.006066713482141495,0.006667956709861755,0.057325126603245735,0.01756160333752632
ex33,CELL,512,1,0.006066713482141495,0.005981972441077232,0.05837152898311615,0.028764160349965096
Bump_2911,CSR,32,0,0.007745342329144478,0,0,5.894594669342041
Bump_2911,CSR,64,0,0.007745342329144478,0,0,8.825231552124023
Bump_2911,CSR,128,0,0.007745342329144478,0,0,17.982955932617188
Bump_2911,CSR,256,0,0.007745342329144478,0,0,35.290977478027344
Bump_2911,CSR,512,0,0.007745342329144478,0,0,70.7420883178711
