name,num_rows,num_cols,nnz,avg_nnz_per_row,min_nnz_per_row,max_nnz_per_row,std_dev_nnz_per_row,avg_nnz_density_per_row,min_nnz_density_per_row,max_nnz_density_per_row,std_dev_nnz_density_per_row,K,best_num_partitions,best_max_bucket_width,autotuning_time(s),exe_time_hyb(ms),exe_time_naive(ms),speed_to_naive
adder_dcop_12,1813,1813,11246,6.202978488692774,1,1310,30.77714949450744,0.0034213891277952,0.0005515719801434,0.7225592939878654,0.0169758132898551,32,1,8,19.65340893296525,0.00754688,0.09388,12.4396
can_445,445,445,3809,8.559550561797753,4,13,1.257491626717144,0.0192349450826915,0.0089887640449438,0.0292134831460674,0.0028258238802632,32,1,4,9.817761020269243,0.00541696,0.006472,1.19477
lns_511,511,511,2796,5.471624266144814,1,11,3.436690072343536,0.0107076795814967,0.0019569471624266,0.0215264187866927,0.0067254208852123,32,1,2,4.525011980906129,0.0057344,0.006758,1.1785
t2dah_e,11445,11445,176117,15.388117081695064,8,21,3.869021863615762,0.0013445274863866,0.000698995194408,0.0018348623853211,0.0003380534612158,32,8,16,42.382584806066006,0.0181658,0.016374,0.901364
mnist_test_norm_10NN,10000,10000,145600,14.56,10,41,4.214332687389547,0.001456,0.001,0.0041,0.0004214332687389,32,1,32,31.84545732615516,0.0172339,0.018166,1.05409
torso1,116158,116158,8516500,73.31823895039516,9,3263,419.5879410270664,0.0006311940542226,7.748067287659911e-05,0.0280910483995936,0.0036122173335204,32,8,32,570.898043083027,0.448184,0.607713,1.35595
dwt_419,419,419,3563,8.503579952267303,6,13,1.7428645049883955,0.0202949402202083,0.0143198090692124,0.0310262529832935,0.0041595811574902,32,1,4,17.61970382882282,0.00529408,0.007199,1.35982
dictionary28,52652,52652,178076,3.38213173288764,0,38,4.4746101609355735,6.423557952001139e-05,0.0,0.0007217199726506,8.498461902559398e-05,32,1,8,33.33996676793322,0.0278426,0.034263,1.2306
hydr1,5308,5308,23752,4.474755086661643,1,14,3.136303736391801,0.0008430209281578,0.0001883948756593,0.0026375282592313,0.0005908635524475,32,1,8,12.954407006967813,0.00864256,0.009329,1.07943
adder_dcop_16,1813,1813,11246,6.202978488692774,1,1310,30.77714949450744,0.0034213891277952,0.0005515719801434,0.7225592939878654,0.0169758132898551,32,1,8,20.632051750086248,0.00743424,0.083948,11.2921
fs_760_2,760,760,5976,7.863157894736842,3,21,4.441693670130774,0.0103462603878116,0.0039473684210526,0.0276315789473684,0.0058443337764878,32,1,2,4.775981757324189,0.00574464,0.00768,1.3369
g7jac080,23670,23670,293976,12.419771863117871,2,153,21.413599738749177,0.0005247051906682,8.449514152936207e-05,0.0064638783269961,0.0009046725702893,32,2,16,61.39221260510385,0.0285798,0.032358,1.1322
lshp_778,778,778,5272,6.776349614395887,4,7,0.6404176345669876,0.0087099609439535,0.0051413881748071,0.0089974293059125,0.0008231589133251,32,1,4,12.743447159416974,0.00557056,0.006789,1.21873
YaleA_10NN,165,165,2268,13.745454545454546,10,29,4.2649445560424,0.0833057851239669,0.0606060606060606,0.1757575757575757,0.0258481488244993,32,1,2,16.534248190931976,0.0052736,0.006769,1.28356
c-49,21132,21132,157042,7.431478326708309,2,1532,14.45214053072393,0.0003516694267796,9.46431951542684e-05,0.0724966874881696,0.0006838983783231,32,1,8,68.68373266933486,0.0216883,0.121661,5.60952
YaleB_10NN,2414,2414,34808,14.419221209610605,10,53,4.903617357422725,0.0059731653726638,0.004142502071251,0.0219552609776304,0.0020313245059746,32,1,4,21.97239990765229,0.00874496,0.009554,1.09252
s2rmq4m1,5489,5489,281111,51.21351794498087,13,54,6.955258164556632,0.0093302091355403,0.002368373109856,0.0098378575332483,0.0012671266468494,32,1,8,29.819350868929178,0.0213914,0.020838,0.97413
fpga_dcop_47,1220,1220,5892,4.829508196721312,1,36,4.012739723181456,0.003958613276001,0.0008196721311475,0.0295081967213114,0.0032891309206405,32,1,4,9.852859889157116,0.00591872,0.009104,1.53817
