name,num_rows,num_cols,nnz,avg_nnz_per_row,min_nnz_per_row,max_nnz_per_row,std_dev_nnz_per_row,avg_nnz_density_per_row,min_nnz_density_per_row,max_nnz_density_per_row,std_dev_nnz_density_per_row,K,best_num_partitions,best_max_bucket_width,exe_time_hyb,exe_time_naive,speed_to_naive
fs_183_4,183,183,1069,5.841530054644808,2,72,9.11505221564339,0.0319209292603541,0.0109289617486338,0.3934426229508196,0.0498090285007835,64,1,4,0.005888,0.014449,2.45397
fs_183_4,183,183,1069,5.841530054644808,2,72,9.11505221564339,0.0319209292603541,0.0109289617486338,0.3934426229508196,0.0498090285007835,128,1,2,0.0060416,0.013896,2.30005
fs_183_4,183,183,1069,5.841530054644808,2,72,9.11505221564339,0.0319209292603541,0.0109289617486338,0.3934426229508196,0.0498090285007835,256,1,4,0.0064512,0.013865,2.14921
fs_183_4,183,183,1069,5.841530054644808,2,72,9.11505221564339,0.0319209292603541,0.0109289617486338,0.3934426229508196,0.0498090285007835,512,1,4,0.00736256,0.014418,1.95829
ex4,1601,1601,32299,20.174266083697688,7,37,7.767642961569404,0.0126010406519036,0.0043722673329169,0.0231105559025609,0.0048517445106617,32,2,8,0.0075776,0.008786,1.15947
ex4,1601,1601,32299,20.174266083697688,7,37,7.767642961569404,0.0126010406519036,0.0043722673329169,0.0231105559025609,0.0048517445106617,64,1,8,0.00857088,0.010404,1.21388
ex4,1601,1601,32299,20.174266083697688,7,37,7.767642961569404,0.0126010406519036,0.0043722673329169,0.0231105559025609,0.0048517445106617,128,1,8,0.0110387,0.012677,1.14841
ex4,1601,1601,32299,20.174266083697688,7,37,7.767642961569404,0.0126010406519036,0.0043722673329169,0.0231105559025609,0.0048517445106617,256,1,8,0.0160461,0.017142,1.0683
ex4,1601,1601,32299,20.174266083697688,7,37,7.767642961569404,0.0126010406519036,0.0043722673329169,0.0231105559025609,0.0048517445106617,512,1,8,0.0269005,0.025795,0.958904
adder_dcop_49,1813,1813,11246,6.202978488692774,1,1310,30.77714949450744,0.0034213891277952,0.0005515719801434,0.7225592939878654,0.0169758132898551,32,1,8,0.00741376,0.076872,10.3688
adder_dcop_49,1813,1813,11246,6.202978488692774,1,1310,30.77714949450744,0.0034213891277952,0.0005515719801434,0.7225592939878654,0.0169758132898551,64,1,8,0.00987136,0.118569,12.0114
adder_dcop_49,1813,1813,11246,6.202978488692774,1,1310,30.77714949450744,0.0034213891277952,0.0005515719801434,0.7225592939878654,0.0169758132898551,128,1,8,0.0110899,0.120207,10.8393
adder_dcop_49,1813,1813,11246,6.202978488692774,1,1310,30.77714949450744,0.0034213891277952,0.0005515719801434,0.7225592939878654,0.0169758132898551,256,1,8,0.0147456,0.119347,8.09374
adder_dcop_49,1813,1813,11246,6.202978488692774,1,1310,30.77714949450744,0.0034213891277952,0.0005515719801434,0.7225592939878654,0.0169758132898551,512,1,8,0.0221184,0.151818,6.86388
cell2,7055,7055,34855,4.940467753366407,2,5,0.2859815817826513,0.0007002789161398,0.0002834868887313,0.0007087172218284,4.053601442702359e-05,32,1,8,0.0097792,0.009585,0.980142
cell2,7055,7055,34855,4.940467753366407,2,5,0.2859815817826513,0.0007002789161398,0.0002834868887313,0.0007087172218284,4.053601442702359e-05,64,2,8,0.0126669,0.011981,0.945851
cell2,7055,7055,34855,4.940467753366407,2,5,0.2859815817826513,0.0007002789161398,0.0002834868887313,0.0007087172218284,4.053601442702359e-05,128,8,8,0.0197222,0.016855,0.854621
cell2,7055,7055,34855,4.940467753366407,2,5,0.2859815817826513,0.0007002789161398,0.0002834868887313,0.0007087172218284,4.053601442702359e-05,256,4,8,0.0327168,0.027494,0.840363
cell2,7055,7055,34855,4.940467753366407,2,5,0.2859815817826513,0.0007002789161398,0.0002834868887313,0.0007087172218284,4.053601442702359e-05,512,2,8,0.0590541,0.048118,0.814812
lowThrust_8,17702,17702,216445,12.227149474635636,2,6883,73.16439332467972,0.0006907213577356,0.0001129815840018,0.3888261213422212,0.0041331145251768,32,1,32,0.0228966,0.395479,17.2724
lowThrust_8,17702,17702,216445,12.227149474635636,2,6883,73.16439332467972,0.0006907213577356,0.0001129815840018,0.3888261213422212,0.0041331145251768,64,1,16,0.0349184,0.856955,24.5416
lowThrust_8,17702,17702,216445,12.227149474635636,2,6883,73.16439332467972,0.0006907213577356,0.0001129815840018,0.3888261213422212,0.0041331145251768,128,1,16,0.0633754,0.851968,13.4432
lowThrust_8,17702,17702,216445,12.227149474635636,2,6883,73.16439332467972,0.0006907213577356,0.0001129815840018,0.3888261213422212,0.0041331145251768,256,1,16,0.119695,0.868024,7.25197
lowThrust_8,17702,17702,216445,12.227149474635636,2,6883,73.16439332467972,0.0006907213577356,0.0001129815840018,0.3888261213422212,0.0041331145251768,512,1,16,0.227123,0.893737,3.93504
rdb1250l,1250,1250,7300,5.84,4,6,0.3836665218650175,0.004672,0.0032,0.0048,0.000306933217492,32,1,2,0.00606208,0.00682,1.12503
rdb1250l,1250,1250,7300,5.84,4,6,0.3836665218650175,0.004672,0.0032,0.0048,0.000306933217492,64,1,4,0.00658432,0.007045,1.06997
rdb1250l,1250,1250,7300,5.84,4,6,0.3836665218650175,0.004672,0.0032,0.0048,0.000306933217492,128,1,8,0.00739328,0.007844,1.06096
rdb1250l,1250,1250,7300,5.84,4,6,0.3836665218650175,0.004672,0.0032,0.0048,0.000306933217492,256,1,8,0.00968704,0.009687,0.999996
rdb1250l,1250,1250,7300,5.84,4,6,0.3836665218650175,0.004672,0.0032,0.0048,0.000306933217492,512,1,8,0.0150118,0.013916,0.927004
af_0_k101,503625,503625,17550675,34.848696947133284,15,35,1.256580164710205,6.919572488882261e-05,2.9784065524944155e-05,6.949615289153636e-05,2.4950710642049224e-06,32,4,8,1.07955,0.786616,0.728652
af_0_k101,503625,503625,17550675,34.848696947133284,15,35,1.256580164710205,6.919572488882261e-05,2.9784065524944155e-05,6.949615289153636e-05,2.4950710642049224e-06,64,4,16,1.44821,1.09268,0.754504
af_0_k101,503625,503625,17550675,34.848696947133284,15,35,1.256580164710205,6.919572488882261e-05,2.9784065524944155e-05,6.949615289153636e-05,2.4950710642049224e-06,128,1,8,2.87648,2.232218,0.776024
af_0_k101,503625,503625,17550675,34.848696947133284,15,35,1.256580164710205,6.919572488882261e-05,2.9784065524944155e-05,6.949615289153636e-05,2.4950710642049224e-06,256,1,8,5.97115,4.454718,0.74604
af_0_k101,503625,503625,17550675,34.848696947133284,15,35,1.256580164710205,6.919572488882261e-05,2.9784065524944155e-05,6.949615289153636e-05,2.4950710642049224e-06,512,1,8,11.9808,8.998738,0.751097
bips98_1142,9735,9735,40983,4.209861325115562,1,30,3.055693504812912,0.0004324459501916,0.0001027221366204,0.0030816640986132,0.0003138873656715,32,1,8,0.0106598,0.014182,1.33042
bips98_1142,9735,9735,40983,4.209861325115562,1,30,3.055693504812912,0.0004324459501916,0.0001027221366204,0.0030816640986132,0.0003138873656715,64,1,4,0.0149094,0.019988,1.34063
bips98_1142,9735,9735,40983,4.209861325115562,1,30,3.055693504812912,0.0004324459501916,0.0001027221366204,0.0030816640986132,0.0003138873656715,128,1,8,0.0233882,0.029891,1.27804
bips98_1142,9735,9735,40983,4.209861325115562,1,30,3.055693504812912,0.0004324459501916,0.0001027221366204,0.0030816640986132,0.0003138873656715,256,1,8,0.0407757,0.044544,1.09242
bips98_1142,9735,9735,40983,4.209861325115562,1,30,3.055693504812912,0.0004324459501916,0.0001027221366204,0.0030816640986132,0.0003138873656715,512,1,8,0.0726118,0.074138,1.02102
thermomech_TK,102158,102158,711558,6.965269484523973,4,10,0.715239904685305,6.818134149576121e-05,3.915503435854265e-05,9.788758589635662e-05,7.00131076063847e-06,32,1,16,0.0875418,0.099983,1.14212
thermomech_TK,102158,102158,711558,6.965269484523973,4,10,0.715239904685305,6.818134149576121e-05,3.915503435854265e-05,9.788758589635662e-05,7.00131076063847e-06,64,1,8,0.190874,0.186532,0.977252
thermomech_TK,102158,102158,711558,6.965269484523973,4,10,0.715239904685305,6.818134149576121e-05,3.915503435854265e-05,9.788758589635662e-05,7.00131076063847e-06,128,1,8,0.397128,0.41001,1.03244
thermomech_TK,102158,102158,711558,6.965269484523973,4,10,0.715239904685305,6.818134149576121e-05,3.915503435854265e-05,9.788758589635662e-05,7.00131076063847e-06,256,1,8,0.755364,0.732549,0.969796
thermomech_TK,102158,102158,711558,6.965269484523973,4,10,0.715239904685305,6.818134149576121e-05,3.915503435854265e-05,9.788758589635662e-05,7.00131076063847e-06,512,1,8,1.50625,1.417574,0.941128
fpga_trans_02,1220,1220,7382,6.050819672131148,1,50,5.911842046039282,0.0049596882558452,0.0008196721311475,0.040983606557377,0.0048457721688846,32,1,4,0.00621568,0.009298,1.49589
fpga_trans_02,1220,1220,7382,6.050819672131148,1,50,5.911842046039282,0.0049596882558452,0.0008196721311475,0.040983606557377,0.0048457721688846,64,1,4,0.00705536,0.010824,1.53415
fpga_trans_02,1220,1220,7382,6.050819672131148,1,50,5.911842046039282,0.0049596882558452,0.0008196721311475,0.040983606557377,0.0048457721688846,128,1,4,0.00802816,0.011479,1.42984
fpga_trans_02,1220,1220,7382,6.050819672131148,1,50,5.911842046039282,0.0049596882558452,0.0008196721311475,0.040983606557377,0.0048457721688846,256,1,4,0.010711,0.012831,1.19793
fpga_trans_02,1220,1220,7382,6.050819672131148,1,50,5.911842046039282,0.0049596882558452,0.0008196721311475,0.040983606557377,0.0048457721688846,512,1,8,0.0156877,0.017193,1.09595
Si87H76,240369,240369,10661631,44.35526627809743,17,361,39.69121801993507,0.0001845298947788,7.072459426964376e-05,0.0015018575606671,0.0001651261935604,32,8,16,0.705434,0.650076,0.921526
Si87H76,240369,240369,10661631,44.35526627809743,17,361,39.69121801993507,0.0001845298947788,7.072459426964376e-05,0.0015018575606671,0.0001651261935604,64,1,16,1.13307,1.137439,1.00386
Si87H76,240369,240369,10661631,44.35526627809743,17,361,39.69121801993507,0.0001845298947788,7.072459426964376e-05,0.0015018575606671,0.0001651261935604,128,2,16,2.26861,2.250516,0.992024
Si87H76,240369,240369,10661631,44.35526627809743,17,361,39.69121801993507,0.0001845298947788,7.072459426964376e-05,0.0015018575606671,0.0001651261935604,256,2,16,4.50592,4.470333,0.992102
Si87H76,240369,240369,10661631,44.35526627809743,17,361,39.69121801993507,0.0001845298947788,7.072459426964376e-05,0.0015018575606671,0.0001651261935604,512,2,16,9.05873,9.000119,0.99353
minsurfo,40806,40806,203622,4.990001470372004,1,6,0.1751565490966909,0.0001222859743756,2.450620006861736e-05,0.0001470372004117,4.292421435492109e-06,32,1,16,0.0265318,0.030044,1.13238
minsurfo,40806,40806,203622,4.990001470372004,1,6,0.1751565490966909,0.0001222859743756,2.450620006861736e-05,0.0001470372004117,4.292421435492109e-06,64,1,8,0.0492237,0.03969,0.806319
minsurfo,40806,40806,203622,4.990001470372004,1,6,0.1751565490966909,0.0001222859743756,2.450620006861736e-05,0.0001470372004117,4.292421435492109e-06,128,1,8,0.0914944,0.076216,0.833013
minsurfo,40806,40806,203622,4.990001470372004,1,6,0.1751565490966909,0.0001222859743756,2.450620006861736e-05,0.0001470372004117,4.292421435492109e-06,256,1,8,0.174909,0.137564,0.786489
minsurfo,40806,40806,203622,4.990001470372004,1,6,0.1751565490966909,0.0001222859743756,2.450620006861736e-05,0.0001470372004117,4.292421435492109e-06,512,1,8,0.34218,0.260639,0.761701
lp_ship04s,402,1506,4400,10.945273631840797,0,66,17.58425318995688,0.0072677779759899,0.0,0.0438247011952191,0.0116761309362263,32,1,1,inf,inf,nan
lp_ship04s,402,1506,4400,10.945273631840797,0,66,17.58425318995688,0.0072677779759899,0.0,0.0438247011952191,0.0116761309362263,64,1,1,inf,inf,nan
lp_ship04s,402,1506,4400,10.945273631840797,0,66,17.58425318995688,0.0072677779759899,0.0,0.0438247011952191,0.0116761309362263,128,1,1,inf,inf,nan
lp_ship04s,402,1506,4400,10.945273631840797,0,66,17.58425318995688,0.0072677779759899,0.0,0.0438247011952191,0.0116761309362263,256,1,1,inf,inf,nan
lp_ship04s,402,1506,4400,10.945273631840797,0,66,17.58425318995688,0.0072677779759899,0.0,0.0438247011952191,0.0116761309362263,512,1,1,inf,inf,nan
plantsmargin_12NN,1600,1600,25482,15.92625,12,42,4.474741438060975,0.00995390625,0.0075,0.02625,0.0027967133987881,32,1,8,0.00708608,0.009062,1.27885
plantsmargin_12NN,1600,1600,25482,15.92625,12,42,4.474741438060975,0.00995390625,0.0075,0.02625,0.0027967133987881,64,1,8,0.00813056,0.010322,1.26953
plantsmargin_12NN,1600,1600,25482,15.92625,12,42,4.474741438060975,0.00995390625,0.0075,0.02625,0.0027967133987881,128,1,8,0.0103936,0.011561,1.11232
plantsmargin_12NN,1600,1600,25482,15.92625,12,42,4.474741438060975,0.00995390625,0.0075,0.02625,0.0027967133987881,256,1,8,0.0147251,0.016138,1.09595
plantsmargin_12NN,1600,1600,25482,15.92625,12,42,4.474741438060975,0.00995390625,0.0075,0.02625,0.0027967133987881,512,1,8,0.0236339,0.022856,0.967085
s3rmt3m3,5357,5357,207695,38.77076722045921,7,48,7.058047569618787,0.0072374028785624,0.0013067015120403,0.008960238939705,0.0013175373473247,32,1,16,0.0171827,0.017101,0.995245
s3rmt3m3,5357,5357,207695,38.77076722045921,7,48,7.058047569618787,0.0072374028785624,0.0013067015120403,0.008960238939705,0.0013175373473247,64,2,16,0.0214016,0.021914,1.02394
s3rmt3m3,5357,5357,207695,38.77076722045921,7,48,7.058047569618787,0.0072374028785624,0.0013067015120403,0.008960238939705,0.0013175373473247,128,2,16,0.0361984,0.034806,0.961534
s3rmt3m3,5357,5357,207695,38.77076722045921,7,48,7.058047569618787,0.0072374028785624,0.0013067015120403,0.008960238939705,0.0013175373473247,256,4,16,0.0675738,0.059535,0.881037
s3rmt3m3,5357,5357,207695,38.77076722045921,7,48,7.058047569618787,0.0072374028785624,0.0013067015120403,0.008960238939705,0.0013175373473247,512,2,16,0.123924,0.107674,0.868871
fpga_dcop_07,1220,1220,5855,4.799180327868853,1,36,4.020622982101552,0.0039337543671056,0.0008196721311475,0.0295081967213114,0.0032955926082799,32,1,4,0.00601088,0.008161,1.3577
fpga_dcop_07,1220,1220,5855,4.799180327868853,1,36,4.020622982101552,0.0039337543671056,0.0008196721311475,0.0295081967213114,0.0032955926082799,64,4,2,0.00692224,0.009564,1.38163
fpga_dcop_07,1220,1220,5855,4.799180327868853,1,36,4.020622982101552,0.0039337543671056,0.0008196721311475,0.0295081967213114,0.0032955926082799,128,1,4,0.0080896,0.009964,1.2317
fpga_dcop_07,1220,1220,5855,4.799180327868853,1,36,4.020622982101552,0.0039337543671056,0.0008196721311475,0.0295081967213114,0.0032955926082799,256,1,4,0.0103117,0.011428,1.10826
fpga_dcop_07,1220,1220,5855,4.799180327868853,1,36,4.020622982101552,0.0039337543671056,0.0008196721311475,0.0295081967213114,0.0032955926082799,512,1,4,0.0151142,0.015903,1.05219
lhr14c,14270,14270,307858,21.573791170287315,1,63,26.268859208449896,0.0015118283931525,7.00770847932726e-05,0.0044148563419761,0.001840845074173,32,2,8,0.0267571,0.023716,0.886344
lhr14c,14270,14270,307858,21.573791170287315,1,63,26.268859208449896,0.0015118283931525,7.00770847932726e-05,0.0044148563419761,0.001840845074173,64,2,16,0.0363213,0.031498,0.867205
lhr14c,14270,14270,307858,21.573791170287315,1,63,26.268859208449896,0.0015118283931525,7.00770847932726e-05,0.0044148563419761,0.001840845074173,128,2,16,0.0633037,0.055767,0.880944
lhr14c,14270,14270,307858,21.573791170287315,1,63,26.268859208449896,0.0015118283931525,7.00770847932726e-05,0.0044148563419761,0.001840845074173,256,16,16,0.119716,0.105216,0.87888
lhr14c,14270,14270,307858,21.573791170287315,1,63,26.268859208449896,0.0015118283931525,7.00770847932726e-05,0.0044148563419761,0.001840845074173,512,2,16,0.229499,0.192379,0.838256
umistfacesnorm_10NN,575,575,6990,12.156521739130437,10,23,2.3143833974510306,0.0211417769376181,0.017391304347826,0.04,0.0040250146042626,32,1,4,0.00605184,0.006953,1.14891
umistfacesnorm_10NN,575,575,6990,12.156521739130437,10,23,2.3143833974510306,0.0211417769376181,0.017391304347826,0.04,0.0040250146042626,64,1,8,0.00603136,0.00767,1.27169
umistfacesnorm_10NN,575,575,6990,12.156521739130437,10,23,2.3143833974510306,0.0211417769376181,0.017391304347826,0.04,0.0040250146042626,128,1,8,0.0067584,0.007916,1.17128
umistfacesnorm_10NN,575,575,6990,12.156521739130437,10,23,2.3143833974510306,0.0211417769376181,0.017391304347826,0.04,0.0040250146042626,256,1,8,0.00827392,0.008776,1.06068
umistfacesnorm_10NN,575,575,6990,12.156521739130437,10,23,2.3143833974510306,0.0211417769376181,0.017391304347826,0.04,0.0040250146042626,512,1,8,0.0108851,0.011131,1.02259
bcsstk30,28924,28924,2043492,70.65039413635735,4,219,31.72314503054167,0.0024426218412514,0.0001382934587194,0.0075715668648872,0.0010967758619327,32,1,8,0.128727,0.120054,0.932625
bcsstk30,28924,28924,2043492,70.65039413635735,4,219,31.72314503054167,0.0024426218412514,0.0001382934587194,0.0075715668648872,0.0010967758619327,64,1,16,0.16002,0.161219,1.00749
bcsstk30,28924,28924,2043492,70.65039413635735,4,219,31.72314503054167,0.0024426218412514,0.0001382934587194,0.0075715668648872,0.0010967758619327,128,1,16,0.338176,0.28244,0.835186
bcsstk30,28924,28924,2043492,70.65039413635735,4,219,31.72314503054167,0.0024426218412514,0.0001382934587194,0.0075715668648872,0.0010967758619327,256,1,16,0.663808,0.518892,0.78169
bcsstk30,28924,28924,2043492,70.65039413635735,4,219,31.72314503054167,0.0024426218412514,0.0001382934587194,0.0075715668648872,0.0010967758619327,512,1,8,1.37129,1.003121,0.731516
bloweybl,30003,30003,120000,3.999600039996,1,10001,57.729258322333465,0.0001333066706661,3.3330000333300005e-05,0.3333333333333333,0.0019241161991245,32,1,16,0.0250982,0.627405,24.998
bloweybl,30003,30003,120000,3.999600039996,1,10001,57.729258322333465,0.0001333066706661,3.3330000333300005e-05,0.3333333333333333,0.0019241161991245,64,1,16,0.0443494,1.055365,23.7966
bloweybl,30003,30003,120000,3.999600039996,1,10001,57.729258322333465,0.0001333066706661,3.3330000333300005e-05,0.3333333333333333,0.0019241161991245,128,1,32,0.077353,1.242255,16.0596
bloweybl,30003,30003,120000,3.999600039996,1,10001,57.729258322333465,0.0001333066706661,3.3330000333300005e-05,0.3333333333333333,0.0019241161991245,256,1,32,0.143432,1.311386,9.14291
bloweybl,30003,30003,120000,3.999600039996,1,10001,57.729258322333465,0.0001333066706661,3.3330000333300005e-05,0.3333333333333333,0.0019241161991245,512,1,32,0.274002,1.365412,4.98322
LeGresley_87936,87936,87936,593276,6.746679403202329,1,56,3.3386415448793545,7.672260966159854e-05,1.1371906841339156e-05,0.0006368267831149,3.796672062499266e-05,32,1,32,0.0803942,0.075715,0.941797
LeGresley_87936,87936,87936,593276,6.746679403202329,1,56,3.3386415448793545,7.672260966159854e-05,1.1371906841339156e-05,0.0006368267831149,3.796672062499266e-05,64,1,4,0.137769,0.109363,0.793814
LeGresley_87936,87936,87936,593276,6.746679403202329,1,56,3.3386415448793545,7.672260966159854e-05,1.1371906841339156e-05,0.0006368267831149,3.796672062499266e-05,128,1,4,0.260055,0.223662,0.860057
LeGresley_87936,87936,87936,593276,6.746679403202329,1,56,3.3386415448793545,7.672260966159854e-05,1.1371906841339156e-05,0.0006368267831149,3.796672062499266e-05,256,1,4,0.506255,0.411709,0.813244
LeGresley_87936,87936,87936,593276,6.746679403202329,1,56,3.3386415448793545,7.672260966159854e-05,1.1371906841339156e-05,0.0006368267831149,3.796672062499266e-05,512,1,4,1.00606,0.802939,0.798102
bcsstm39,46772,46772,46772,1.0,1,1,0.0,2.1380313007782435e-05,2.1380313007782435e-05,2.1380313007782435e-05,3.3881317890172014e-21,32,1,4,0.0220058,0.025897,1.17683
bcsstm39,46772,46772,46772,1.0,1,1,0.0,2.1380313007782435e-05,2.1380313007782435e-05,2.1380313007782435e-05,3.3881317890172014e-21,64,1,2,0.0374784,0.037028,0.987982
bcsstm39,46772,46772,46772,1.0,1,1,0.0,2.1380313007782435e-05,2.1380313007782435e-05,2.1380313007782435e-05,3.3881317890172014e-21,128,1,2,0.0706253,0.07381,1.04509
bcsstm39,46772,46772,46772,1.0,1,1,0.0,2.1380313007782435e-05,2.1380313007782435e-05,2.1380313007782435e-05,3.3881317890172014e-21,256,1,2,0.13911,0.148992,1.07104
bcsstm39,46772,46772,46772,1.0,1,1,0.0,2.1380313007782435e-05,2.1380313007782435e-05,2.1380313007782435e-05,3.3881317890172014e-21,512,1,2,0.260547,0.260956,1.00157
x104,108384,108384,10167624,93.81111603188664,30,324,29.203755969136424,0.0008655439551214,0.0002767936226749,0.0029893711248892,0.0002694471136803,32,8,16,0.494582,0.516413,1.04414
x104,108384,108384,10167624,93.81111603188664,30,324,29.203755969136424,0.0008655439551214,0.0002767936226749,0.0029893711248892,0.0002694471136803,64,2,32,0.678666,0.624568,0.920288
x104,108384,108384,10167624,93.81111603188664,30,324,29.203755969136424,0.0008655439551214,0.0002767936226749,0.0029893711248892,0.0002694471136803,128,2,32,1.34894,1.195049,0.885917
x104,108384,108384,10167624,93.81111603188664,30,324,29.203755969136424,0.0008655439551214,0.0002767936226749,0.0029893711248892,0.0002694471136803,256,2,32,2.68489,2.376192,0.885024
x104,108384,108384,10167624,93.81111603188664,30,324,29.203755969136424,0.0008655439551214,0.0002767936226749,0.0029893711248892,0.0002694471136803,512,2,32,5.51129,4.784937,0.868206
mahindas,1258,1258,7682,6.106518282988871,1,69,9.54163025428271,0.0048541480786874,0.0007949125596184,0.0548489666136724,0.0075847617283646,32,1,4,0.0065536,0.015964,2.43591
mahindas,1258,1258,7682,6.106518282988871,1,69,9.54163025428271,0.0048541480786874,0.0007949125596184,0.0548489666136724,0.0075847617283646,64,1,4,0.00764928,0.022221,2.90498
mahindas,1258,1258,7682,6.106518282988871,1,69,9.54163025428271,0.0048541480786874,0.0007949125596184,0.0548489666136724,0.0075847617283646,128,1,4,0.00856064,0.022804,2.66382
mahindas,1258,1258,7682,6.106518282988871,1,69,9.54163025428271,0.0048541480786874,0.0007949125596184,0.0548489666136724,0.0075847617283646,256,1,4,0.0108749,0.024228,2.22788
mahindas,1258,1258,7682,6.106518282988871,1,69,9.54163025428271,0.0048541480786874,0.0007949125596184,0.0548489666136724,0.0075847617283646,512,1,4,0.0161075,0.027238,1.69101
lowThrust_3,7064,7064,80645,11.416336353340885,2,2746,46.18438008844696,0.0016161291553427,0.0002831257078142,0.388731596828992,0.0065379926512524,32,1,16,0.0123597,0.171254,13.8558
lowThrust_3,7064,7064,80645,11.416336353340885,2,2746,46.18438008844696,0.0016161291553427,0.0002831257078142,0.388731596828992,0.0065379926512524,64,1,16,0.0169267,0.245873,14.5257
lowThrust_3,7064,7064,80645,11.416336353340885,2,2746,46.18438008844696,0.0016161291553427,0.0002831257078142,0.388731596828992,0.0065379926512524,128,1,8,0.0301978,0.325355,10.7741
lowThrust_3,7064,7064,80645,11.416336353340885,2,2746,46.18438008844696,0.0016161291553427,0.0002831257078142,0.388731596828992,0.0065379926512524,256,1,8,0.0510464,0.333076,6.52497
lowThrust_3,7064,7064,80645,11.416336353340885,2,2746,46.18438008844696,0.0016161291553427,0.0002831257078142,0.388731596828992,0.0065379926512524,512,2,16,0.0907878,0.362322,3.99087
pkustk05,37164,37164,2205144,59.33548595414918,24,126,24.623483269999845,0.0015965850272884,0.0006457862447529,0.0033903777849531,0.0006625627830696,32,4,16,0.127427,0.123617,0.970101
pkustk05,37164,37164,2205144,59.33548595414918,24,126,24.623483269999845,0.0015965850272884,0.0006457862447529,0.0033903777849531,0.0006625627830696,64,2,16,0.167619,0.155976,0.930539
pkustk05,37164,37164,2205144,59.33548595414918,24,126,24.623483269999845,0.0015965850272884,0.0006457862447529,0.0033903777849531,0.0006625627830696,128,8,16,0.330045,0.298711,0.905061
pkustk05,37164,37164,2205144,59.33548595414918,24,126,24.623483269999845,0.0015965850272884,0.0006457862447529,0.0033903777849531,0.0006625627830696,256,2,16,0.642324,0.555643,0.865051
pkustk05,37164,37164,2205144,59.33548595414918,24,126,24.623483269999845,0.0015965850272884,0.0006457862447529,0.0033903777849531,0.0006625627830696,512,2,16,1.27766,1.09823,0.859564
LeGresley_4908,4908,4908,30482,6.210676446617767,1,38,3.2432665044719324,0.0012654189989033,0.000203748981255,0.0077424612876935,0.0006608122462249,32,1,8,0.00871424,0.009339,1.07169
LeGresley_4908,4908,4908,30482,6.210676446617767,1,38,3.2432665044719324,0.0012654189989033,0.000203748981255,0.0077424612876935,0.0006608122462249,64,1,4,0.0112026,0.011889,1.06127
LeGresley_4908,4908,4908,30482,6.210676446617767,1,38,3.2432665044719324,0.0012654189989033,0.000203748981255,0.0077424612876935,0.0006608122462249,128,1,8,0.0158106,0.015626,0.988324
LeGresley_4908,4908,4908,30482,6.210676446617767,1,38,3.2432665044719324,0.0012654189989033,0.000203748981255,0.0077424612876935,0.0006608122462249,256,1,8,0.0251494,0.024105,0.958472
LeGresley_4908,4908,4908,30482,6.210676446617767,1,38,3.2432665044719324,0.0012654189989033,0.000203748981255,0.0077424612876935,0.0006608122462249,512,1,8,0.0426803,0.039045,0.914825
lp_woodw,1098,8418,37487,34.14116575591986,2,1477,112.84838031296825,0.0040557336369588,0.0002375861249703,0.1754573532905678,0.0134056046938665,32,1,2,inf,inf,nan
lp_woodw,1098,8418,37487,34.14116575591986,2,1477,112.84838031296825,0.0040557336369588,0.0002375861249703,0.1754573532905678,0.0134056046938665,64,1,2,inf,inf,nan
lp_woodw,1098,8418,37487,34.14116575591986,2,1477,112.84838031296825,0.0040557336369588,0.0002375861249703,0.1754573532905678,0.0134056046938665,128,1,2,inf,inf,nan
lp_woodw,1098,8418,37487,34.14116575591986,2,1477,112.84838031296825,0.0040557336369588,0.0002375861249703,0.1754573532905678,0.0134056046938665,256,1,2,inf,inf,nan
lp_woodw,1098,8418,37487,34.14116575591986,2,1477,112.84838031296825,0.0040557336369588,0.0002375861249703,0.1754573532905678,0.0134056046938665,512,1,2,inf,inf,nan
bcsstk17,10974,10974,428650,39.06050665208675,1,150,15.413562059144663,0.0035593682023042,9.11244760342628e-05,0.0136686714051394,0.0014045527664611,32,2,16,0.0302285,0.030884,1.02168
bcsstk17,10974,10974,428650,39.06050665208675,1,150,15.413562059144663,0.0035593682023042,9.11244760342628e-05,0.0136686714051394,0.0014045527664611,64,8,16,0.039465,0.041523,1.05215
bcsstk17,10974,10974,428650,39.06050665208675,1,150,15.413562059144663,0.0035593682023042,9.11244760342628e-05,0.0136686714051394,0.0014045527664611,128,2,16,0.068823,0.068547,0.99599
bcsstk17,10974,10974,428650,39.06050665208675,1,150,15.413562059144663,0.0035593682023042,9.11244760342628e-05,0.0136686714051394,0.0014045527664611,256,2,16,0.131553,0.121405,0.92286
bcsstk17,10974,10974,428650,39.06050665208675,1,150,15.413562059144663,0.0035593682023042,9.11244760342628e-05,0.0136686714051394,0.0014045527664611,512,2,16,0.256737,0.227666,0.886767
human_gene1,22283,22283,24669643,1107.1060000897546,1,7939,1409.1216061190307,0.0496838845797134,4.487726069200736e-05,0.3562805726338464,0.0632375176645438,32,1,64,1.31168,1.651374,1.25898
human_gene1,22283,22283,24669643,1107.1060000897546,1,7939,1409.1216061190307,0.0496838845797134,4.487726069200736e-05,0.3562805726338464,0.0632375176645438,64,16,16,1.74383,2.885857,1.6549
human_gene1,22283,22283,24669643,1107.1060000897546,1,7939,1409.1216061190307,0.0496838845797134,4.487726069200736e-05,0.3562805726338464,0.0632375176645438,128,16,32,3.47827,5.198766,1.49464
